Name,Stock_D
Symbol,DDD
Exchange,Exchange_01
Current Price,-1859.86

Stock Activity

Year,Month,Day,High,Low,Close,Volume
0,0,2021,-1.00,-1.00,-402.82,-1
0,0,2022,-1.00,-1.00,-378.83,-1
0,0,2023,-1.00,-1.00,-395.44,-1
0,0,2024,-1.00,-1.00,-361.26,-1
0,0,2025,-1.00,-1.00,-385.27,-1
0,0,2026,-1.00,-1.00,-404.39,-1
0,0,2027,-1.00,-1.00,-414.07,-1
0,0,2028,-1.00,-1.00,-401.32,-1
0,0,2029,-1.00,-1.00,-397.18,-1
0,0,2030,-1.00,-1.00,-415.67,-1
0,0,2031,-1.00,-1.00,-376.89,-1
0,0,2032,-1.00,-1.00,-412.19,-1
0,0,2033,-1.00,-1.00,-382.03,-1
0,0,2034,-1.00,-1.00,-391.25,-1
0,0,2035,-1.00,-1.00,-373.32,-1
0,0,2036,-1.00,-1.00,-388.00,-1
0,0,2037,-1.00,-1.00,-380.20,-1
0,0,2038,-1.00,-1.00,-405.91,-1
0,0,2039,-1.00,-1.00,-387.04,-1
0,0,2040,-1.00,-1.00,-376.42,-1
0,0,2041,-1.00,-1.00,-404.77,-1
0,0,2042,-1.00,-1.00,-395.94,-1
0,0,2043,-1.00,-1.00,-425.84,-1
0,0,2044,-1.00,-1.00,-445.80,-1
0,0,2045,-1.00,-1.00,-449.29,-1
0,0,2046,-1.00,-1.00,-469.26,-1
0,0,2047,-1.00,-1.00,-436.74,-1
0,0,2048,-1.00,-1.00,-456.93,-1
0,0,2049,-1.00,-1.00,-459.17,-1
0,0,2050,-1.00,-1.00,-466.17,-1
0,0,2051,-1.00,-1.00,-464.88,-1
0,0,2052,-1.00,-1.00,-454.42,-1
0,0,2053,-1.00,-1.00,-470.25,-1
0,0,2054,-1.00,-1.00,-471.18,-1
0,0,2055,-1.00,-1.00,-463.94,-1
0,0,2056,-1.00,-1.00,-451.78,-1
0,0,2057,-1.00,-1.00,-508.36,-1
0,0,2058,-1.00,-1.00,-498.39,-1
0,0,2059,-1.00,-1.00,-499.99,-1
0,0,2060,-1.00,-1.00,-447.29,-1
0,0,2061,-1.00,-1.00,-454.67,-1
0,0,2062,-1.00,-1.00,-459.48,-1
0,0,2063,-1.00,-1.00,-508.38,-1
0,0,2064,-1.00,-1.00,-479.78,-1
0,0,2065,-1.00,-1.00,-479.58,-1
0,0,2066,-1.00,-1.00,-450.34,-1
0,0,2067,-1.00,-1.00,-483.61,-1
0,0,2068,-1.00,-1.00,-540.80,-1
0,0,2069,-1.00,-1.00,-520.80,-1
0,0,2070,-1.00,-1.00,-522.88,-1
0,0,2071,-1.00,-1.00,-501.02,-1
0,0,2072,-1.00,-1.00,-482.26,-1
0,0,2073,-1.00,-1.00,-443.81,-1
0,0,2074,-1.00,-1.00,-440.79,-1
0,0,2075,-1.00,-1.00,-426.44,-1
0,0,2076,-1.00,-1.00,-425.15,-1
0,0,2077,-1.00,-1.00,-417.92,-1
0,0,2078,-1.00,-1.00,-423.52,-1
0,0,2079,-1.00,-1.00,-426.39,-1
0,0,2080,-1.00,-1.00,-401.75,-1
0,0,2081,-1.00,-1.00,-416.28,-1
0,0,2082,-1.00,-1.00,-431.39,-1
0,0,2083,-1.00,-1.00,-417.14,-1
0,0,2084,-1.00,-1.00,-413.61,-1
0,0,2085,-1.00,-1.00,-419.11,-1
0,0,2086,-1.00,-1.00,-442.68,-1
0,0,2087,-1.00,-1.00,-444.98,-1
0,0,2088,-1.00,-1.00,-480.16,-1
0,0,2089,-1.00,-1.00,-505.95,-1
0,0,2090,-1.00,-1.00,-500.66,-1
0,0,2091,-1.00,-1.00,-465.33,-1
0,0,2092,-1.00,-1.00,-504.04,-1
0,0,2093,-1.00,-1.00,-459.73,-1
0,0,2094,-1.00,-1.00,-464.64,-1
0,0,2095,-1.00,-1.00,-503.44,-1
0,0,2096,-1.00,-1.00,-490.85,-1
0,0,2097,-1.00,-1.00,-528.88,-1
0,0,2098,-1.00,-1.00,-521.60,-1
0,0,2099,-1.00,-1.00,-516.36,-1
0,0,2100,-1.00,-1.00,-531.56,-1
0,0,2101,-1.00,-1.00,-537.67,-1
0,0,2102,-1.00,-1.00,-508.80,-1
0,0,2103,-1.00,-1.00,-499.21,-1
0,0,2104,-1.00,-1.00,-478.40,-1
0,0,2105,-1.00,-1.00,-504.85,-1
0,0,2106,-1.00,-1.00,-517.54,-1
0,0,2107,-1.00,-1.00,-512.03,-1
0,0,2108,-1.00,-1.00,-535.33,-1
0,0,2109,-1.00,-1.00,-507.61,-1
0,0,2110,-1.00,-1.00,-476.14,-1
0,0,2111,-1.00,-1.00,-448.67,-1
0,0,2112,-1.00,-1.00,-443.99,-1
0,0,2113,-1.00,-1.00,-430.56,-1
0,0,2114,-1.00,-1.00,-419.79,-1
0,0,2115,-1.00,-1.00,-395.97,-1
0,0,2116,-1.00,-1.00,-416.02,-1
0,0,2117,-1.00,-1.00,-437.46,-1
0,0,2118,-1.00,-1.00,-441.45,-1
0,0,2119,-1.00,-1.00,-444.71,-1
0,0,2120,-1.00,-1.00,-462.68,-1
0,0,2121,-1.00,-1.00,-484.53,-1
0,0,2122,-1.00,-1.00,-477.93,-1
0,0,2123,-1.00,-1.00,-494.14,-1
0,0,2124,-1.00,-1.00,-528.55,-1
0,0,2125,-1.00,-1.00,-518.25,-1
0,0,2126,-1.00,-1.00,-539.78,-1
0,0,2127,-1.00,-1.00,-517.87,-1
0,0,2128,-1.00,-1.00,-540.07,-1
0,0,2129,-1.00,-1.00,-539.50,-1
0,0,2130,-1.00,-1.00,-584.87,-1
0,0,2131,-1.00,-1.00,-595.20,-1
0,0,2132,-1.00,-1.00,-593.45,-1
0,0,2133,-1.00,-1.00,-579.01,-1
0,0,2134,-1.00,-1.00,-585.67,-1
0,0,2135,-1.00,-1.00,-572.66,-1
0,0,2136,-1.00,-1.00,-572.57,-1
0,0,2137,-1.00,-1.00,-596.55,-1
0,0,2138,-1.00,-1.00,-627.84,-1
0,0,2139,-1.00,-1.00,-587.08,-1
0,0,2140,-1.00,-1.00,-595.28,-1
0,0,2141,-1.00,-1.00,-602.77,-1
0,0,2142,-1.00,-1.00,-614.23,-1
0,0,2143,-1.00,-1.00,-602.08,-1
0,0,2144,-1.00,-1.00,-619.61,-1
0,0,2145,-1.00,-1.00,-659.30,-1
0,0,2146,-1.00,-1.00,-659.50,-1
0,0,2147,-1.00,-1.00,-666.81,-1
0,0,2148,-1.00,-1.00,-645.29,-1
0,0,2149,-1.00,-1.00,-670.50,-1
0,0,2150,-1.00,-1.00,-678.50,-1
0,0,2151,-1.00,-1.00,-674.71,-1
0,0,2152,-1.00,-1.00,-676.93,-1
0,0,2153,-1.00,-1.00,-665.11,-1
0,0,2154,-1.00,-1.00,-710.21,-1
0,0,2155,-1.00,-1.00,-732.80,-1
0,0,2156,-1.00,-1.00,-778.80,-1
0,0,2157,-1.00,-1.00,-760.55,-1
0,0,2158,-1.00,-1.00,-765.89,-1
0,0,2159,-1.00,-1.00,-755.21,-1
0,0,2160,-1.00,-1.00,-769.13,-1
0,0,2161,-1.00,-1.00,-762.83,-1
0,0,2162,-1.00,-1.00,-771.34,-1
0,0,2163,-1.00,-1.00,-777.87,-1
0,0,2164,-1.00,-1.00,-778.72,-1
0,0,2165,-1.00,-1.00,-771.51,-1
0,0,2166,-1.00,-1.00,-767.49,-1
0,0,2167,-1.00,-1.00,-755.88,-1
0,0,2168,-1.00,-1.00,-759.37,-1
0,0,2169,-1.00,-1.00,-741.74,-1
0,0,2170,-1.00,-1.00,-737.41,-1
0,0,2171,-1.00,-1.00,-760.28,-1
0,0,2172,-1.00,-1.00,-761.86,-1
0,0,2173,-1.00,-1.00,-780.70,-1
0,0,2174,-1.00,-1.00,-828.11,-1
0,0,2175,-1.00,-1.00,-866.79,-1
0,0,2176,-1.00,-1.00,-862.50,-1
0,0,2177,-1.00,-1.00,-861.79,-1
0,0,2178,-1.00,-1.00,-870.69,-1
0,0,2179,-1.00,-1.00,-857.26,-1
0,0,2180,-1.00,-1.00,-877.13,-1
0,0,2181,-1.00,-1.00,-869.61,-1
0,0,2182,-1.00,-1.00,-886.74,-1
0,0,2183,-1.00,-1.00,-918.27,-1
0,0,2184,-1.00,-1.00,-907.32,-1
0,0,2185,-1.00,-1.00,-871.35,-1
0,0,2186,-1.00,-1.00,-877.36,-1
0,0,2187,-1.00,-1.00,-878.07,-1
0,0,2188,-1.00,-1.00,-898.33,-1
0,0,2189,-1.00,-1.00,-907.29,-1
0,0,2190,-1.00,-1.00,-890.47,-1
0,0,2191,-1.00,-1.00,-885.77,-1
0,0,2192,-1.00,-1.00,-869.76,-1
0,0,2193,-1.00,-1.00,-882.41,-1
0,0,2194,-1.00,-1.00,-924.81,-1
0,0,2195,-1.00,-1.00,-936.76,-1
0,0,2196,-1.00,-1.00,-889.53,-1
0,0,2197,-1.00,-1.00,-901.97,-1
0,0,2198,-1.00,-1.00,-900.79,-1
0,0,2199,-1.00,-1.00,-885.19,-1
0,0,2200,-1.00,-1.00,-884.38,-1
0,0,2201,-1.00,-1.00,-908.91,-1
0,0,2202,-1.00,-1.00,-908.77,-1
0,0,2203,-1.00,-1.00,-886.29,-1
0,0,2204,-1.00,-1.00,-839.10,-1
0,0,2205,-1.00,-1.00,-864.04,-1
0,0,2206,-1.00,-1.00,-896.46,-1
0,0,2207,-1.00,-1.00,-909.37,-1
0,0,2208,-1.00,-1.00,-923.15,-1
0,0,2209,-1.00,-1.00,-940.61,-1
0,0,2210,-1.00,-1.00,-917.58,-1
0,0,2211,-1.00,-1.00,-900.13,-1
0,0,2212,-1.00,-1.00,-867.07,-1
0,0,2213,-1.00,-1.00,-865.13,-1
0,0,2214,-1.00,-1.00,-869.66,-1
0,0,2215,-1.00,-1.00,-884.88,-1
0,0,2216,-1.00,-1.00,-928.82,-1
0,0,2217,-1.00,-1.00,-960.93,-1
0,0,2218,-1.00,-1.00,-922.20,-1
0,0,2219,-1.00,-1.00,-918.47,-1
0,0,2220,-1.00,-1.00,-905.16,-1
0,0,2221,-1.00,-1.00,-896.96,-1
0,0,2222,-1.00,-1.00,-890.32,-1
0,0,2223,-1.00,-1.00,-857.16,-1
0,0,2224,-1.00,-1.00,-865.31,-1
0,0,2225,-1.00,-1.00,-869.02,-1
0,0,2226,-1.00,-1.00,-884.68,-1
0,0,2227,-1.00,-1.00,-851.56,-1
0,0,2228,-1.00,-1.00,-841.55,-1
0,0,2229,-1.00,-1.00,-832.12,-1
0,0,2230,-1.00,-1.00,-829.69,-1
0,0,2231,-1.00,-1.00,-840.45,-1
0,0,2232,-1.00,-1.00,-826.19,-1
0,0,2233,-1.00,-1.00,-832.99,-1
0,0,2234,-1.00,-1.00,-833.38,-1
0,0,2235,-1.00,-1.00,-819.92,-1
0,0,2236,-1.00,-1.00,-846.60,-1
0,0,2237,-1.00,-1.00,-825.77,-1
0,0,2238,-1.00,-1.00,-825.25,-1
0,0,2239,-1.00,-1.00,-797.28,-1
0,0,2240,-1.00,-1.00,-787.94,-1
0,0,2241,-1.00,-1.00,-802.89,-1
0,0,2242,-1.00,-1.00,-797.96,-1
0,0,2243,-1.00,-1.00,-792.08,-1
0,0,2244,-1.00,-1.00,-831.72,-1
0,0,2245,-1.00,-1.00,-793.91,-1
0,0,2246,-1.00,-1.00,-813.70,-1
0,0,2247,-1.00,-1.00,-817.50,-1
0,0,2248,-1.00,-1.00,-812.50,-1
0,0,2249,-1.00,-1.00,-838.76,-1
0,0,2250,-1.00,-1.00,-820.75,-1
0,0,2251,-1.00,-1.00,-852.90,-1
0,0,2252,-1.00,-1.00,-851.23,-1
0,0,2253,-1.00,-1.00,-842.10,-1
0,0,2254,-1.00,-1.00,-855.83,-1
0,0,2255,-1.00,-1.00,-840.49,-1
0,0,2256,-1.00,-1.00,-809.47,-1
0,0,2257,-1.00,-1.00,-819.74,-1
0,0,2258,-1.00,-1.00,-873.24,-1
0,0,2259,-1.00,-1.00,-862.32,-1
0,0,2260,-1.00,-1.00,-878.30,-1
0,0,2261,-1.00,-1.00,-841.98,-1
0,0,2262,-1.00,-1.00,-850.15,-1
0,0,2263,-1.00,-1.00,-829.31,-1
0,0,2264,-1.00,-1.00,-822.13,-1
0,0,2265,-1.00,-1.00,-793.57,-1
0,0,2266,-1.00,-1.00,-773.79,-1
0,0,2267,-1.00,-1.00,-808.87,-1
0,0,2268,-1.00,-1.00,-756.95,-1
0,0,2269,-1.00,-1.00,-761.80,-1
0,0,2270,-1.00,-1.00,-775.74,-1
0,0,2271,-1.00,-1.00,-754.33,-1
0,0,2272,-1.00,-1.00,-790.66,-1
0,0,2273,-1.00,-1.00,-776.28,-1
0,0,2274,-1.00,-1.00,-783.17,-1
0,0,2275,-1.00,-1.00,-802.62,-1
0,0,2276,-1.00,-1.00,-825.49,-1
0,0,2277,-1.00,-1.00,-806.70,-1
0,0,2278,-1.00,-1.00,-836.95,-1
0,0,2279,-1.00,-1.00,-815.06,-1
0,0,2280,-1.00,-1.00,-802.01,-1
0,0,2281,-1.00,-1.00,-837.25,-1
0,0,2282,-1.00,-1.00,-857.94,-1
0,0,2283,-1.00,-1.00,-852.73,-1
0,0,2284,-1.00,-1.00,-850.64,-1
0,0,2285,-1.00,-1.00,-859.29,-1
0,0,2286,-1.00,-1.00,-857.43,-1
0,0,2287,-1.00,-1.00,-843.66,-1
0,0,2288,-1.00,-1.00,-841.14,-1
0,0,2289,-1.00,-1.00,-821.48,-1
0,0,2290,-1.00,-1.00,-830.79,-1
0,0,2291,-1.00,-1.00,-826.16,-1
0,0,2292,-1.00,-1.00,-837.49,-1
0,0,2293,-1.00,-1.00,-867.99,-1
0,0,2294,-1.00,-1.00,-820.80,-1
0,0,2295,-1.00,-1.00,-777.54,-1
0,0,2296,-1.00,-1.00,-769.29,-1
0,0,2297,-1.00,-1.00,-759.06,-1
0,0,2298,-1.00,-1.00,-746.12,-1
0,0,2299,-1.00,-1.00,-742.71,-1
0,0,2300,-1.00,-1.00,-736.60,-1
0,0,2301,-1.00,-1.00,-751.75,-1
0,0,2302,-1.00,-1.00,-749.96,-1
0,0,2303,-1.00,-1.00,-800.85,-1
0,0,2304,-1.00,-1.00,-794.28,-1
0,0,2305,-1.00,-1.00,-801.23,-1
0,0,2306,-1.00,-1.00,-787.44,-1
0,0,2307,-1.00,-1.00,-805.84,-1
0,0,2308,-1.00,-1.00,-837.74,-1
0,0,2309,-1.00,-1.00,-821.74,-1
0,0,2310,-1.00,-1.00,-802.10,-1
0,0,2311,-1.00,-1.00,-795.67,-1
0,0,2312,-1.00,-1.00,-778.59,-1
0,0,2313,-1.00,-1.00,-757.56,-1
0,0,2314,-1.00,-1.00,-723.94,-1
0,0,2315,-1.00,-1.00,-718.67,-1
0,0,2316,-1.00,-1.00,-710.11,-1
0,0,2317,-1.00,-1.00,-732.74,-1
0,0,2318,-1.00,-1.00,-723.69,-1
0,0,2319,-1.00,-1.00,-736.99,-1
0,0,2320,-1.00,-1.00,-707.04,-1
0,0,2321,-1.00,-1.00,-729.85,-1
0,0,2322,-1.00,-1.00,-735.95,-1
0,0,2323,-1.00,-1.00,-698.48,-1
0,0,2324,-1.00,-1.00,-663.25,-1
0,0,2325,-1.00,-1.00,-661.86,-1
0,0,2326,-1.00,-1.00,-697.25,-1
0,0,2327,-1.00,-1.00,-655.00,-1
0,0,2328,-1.00,-1.00,-657.35,-1
0,0,2329,-1.00,-1.00,-678.55,-1
0,0,2330,-1.00,-1.00,-664.49,-1
0,0,2331,-1.00,-1.00,-648.72,-1
0,0,2332,-1.00,-1.00,-692.35,-1
0,0,2333,-1.00,-1.00,-693.74,-1
0,0,2334,-1.00,-1.00,-700.94,-1
0,0,2335,-1.00,-1.00,-722.47,-1
0,0,2336,-1.00,-1.00,-688.72,-1
0,0,2337,-1.00,-1.00,-703.15,-1
0,0,2338,-1.00,-1.00,-691.07,-1
0,0,2339,-1.00,-1.00,-670.68,-1
0,0,2340,-1.00,-1.00,-674.27,-1
0,0,2341,-1.00,-1.00,-672.31,-1
0,0,2342,-1.00,-1.00,-688.93,-1
0,0,2343,-1.00,-1.00,-707.31,-1
0,0,2344,-1.00,-1.00,-706.69,-1
0,0,2345,-1.00,-1.00,-717.77,-1
0,0,2346,-1.00,-1.00,-759.14,-1
0,0,2347,-1.00,-1.00,-771.81,-1
0,0,2348,-1.00,-1.00,-799.85,-1
0,0,2349,-1.00,-1.00,-787.46,-1
0,0,2350,-1.00,-1.00,-763.58,-1
0,0,2351,-1.00,-1.00,-792.48,-1
0,0,2352,-1.00,-1.00,-774.57,-1
0,0,2353,-1.00,-1.00,-788.81,-1
0,0,2354,-1.00,-1.00,-785.70,-1
0,0,2355,-1.00,-1.00,-822.42,-1
0,0,2356,-1.00,-1.00,-809.54,-1
0,0,2357,-1.00,-1.00,-785.63,-1
0,0,2358,-1.00,-1.00,-815.60,-1
0,0,2359,-1.00,-1.00,-809.26,-1
0,0,2360,-1.00,-1.00,-798.55,-1
0,0,2361,-1.00,-1.00,-831.53,-1
0,0,2362,-1.00,-1.00,-821.83,-1
0,0,2363,-1.00,-1.00,-806.60,-1
0,0,2364,-1.00,-1.00,-810.73,-1
0,0,2365,-1.00,-1.00,-833.00,-1
0,0,2366,-1.00,-1.00,-807.89,-1
0,0,2367,-1.00,-1.00,-786.02,-1
0,0,2368,-1.00,-1.00,-777.15,-1
0,0,2369,-1.00,-1.00,-796.15,-1
0,0,2370,-1.00,-1.00,-799.46,-1
0,0,2371,-1.00,-1.00,-794.46,-1
0,0,2372,-1.00,-1.00,-786.70,-1
0,0,2373,-1.00,-1.00,-823.97,-1
0,0,2374,-1.00,-1.00,-799.37,-1
0,0,2375,-1.00,-1.00,-764.32,-1
0,0,2376,-1.00,-1.00,-701.77,-1
0,0,2377,-1.00,-1.00,-695.33,-1
0,0,2378,-1.00,-1.00,-689.44,-1
0,0,2379,-1.00,-1.00,-663.50,-1
0,0,2380,-1.00,-1.00,-655.97,-1
0,0,2381,-1.00,-1.00,-603.68,-1
0,0,2382,-1.00,-1.00,-608.46,-1
0,0,2383,-1.00,-1.00,-598.01,-1
0,0,2384,-1.00,-1.00,-609.88,-1
0,0,2385,-1.00,-1.00,-592.56,-1
0,0,2386,-1.00,-1.00,-602.73,-1
0,0,2387,-1.00,-1.00,-645.79,-1
0,0,2388,-1.00,-1.00,-670.83,-1
0,0,2389,-1.00,-1.00,-688.09,-1
0,0,2390,-1.00,-1.00,-688.93,-1
0,0,2391,-1.00,-1.00,-684.47,-1
0,0,2392,-1.00,-1.00,-631.33,-1
0,0,2393,-1.00,-1.00,-638.50,-1
0,0,2394,-1.00,-1.00,-641.37,-1
0,0,2395,-1.00,-1.00,-603.85,-1
0,0,2396,-1.00,-1.00,-585.64,-1
0,0,2397,-1.00,-1.00,-591.25,-1
0,0,2398,-1.00,-1.00,-593.93,-1
0,0,2399,-1.00,-1.00,-587.02,-1
0,0,2400,-1.00,-1.00,-586.21,-1
0,0,2401,-1.00,-1.00,-601.67,-1
0,0,2402,-1.00,-1.00,-630.81,-1
0,0,2403,-1.00,-1.00,-648.15,-1
0,0,2404,-1.00,-1.00,-632.63,-1
0,0,2405,-1.00,-1.00,-624.52,-1
0,0,2406,-1.00,-1.00,-624.78,-1
0,0,2407,-1.00,-1.00,-642.68,-1
0,0,2408,-1.00,-1.00,-651.14,-1
0,0,2409,-1.00,-1.00,-677.76,-1
0,0,2410,-1.00,-1.00,-690.17,-1
0,0,2411,-1.00,-1.00,-675.11,-1
0,0,2412,-1.00,-1.00,-687.23,-1
0,0,2413,-1.00,-1.00,-688.99,-1
0,0,2414,-1.00,-1.00,-686.38,-1
0,0,2415,-1.00,-1.00,-666.12,-1
0,0,2416,-1.00,-1.00,-630.58,-1
0,0,2417,-1.00,-1.00,-615.97,-1
0,0,2418,-1.00,-1.00,-673.69,-1
0,0,2419,-1.00,-1.00,-677.55,-1
0,0,2420,-1.00,-1.00,-656.55,-1
0,0,2421,-1.00,-1.00,-694.76,-1
0,0,2422,-1.00,-1.00,-669.60,-1
0,0,2423,-1.00,-1.00,-678.05,-1
0,0,2424,-1.00,-1.00,-689.23,-1
0,0,2425,-1.00,-1.00,-710.45,-1
0,0,2426,-1.00,-1.00,-720.17,-1
0,0,2427,-1.00,-1.00,-721.12,-1
0,0,2428,-1.00,-1.00,-701.72,-1
0,0,2429,-1.00,-1.00,-718.99,-1
0,0,2430,-1.00,-1.00,-722.16,-1
0,0,2431,-1.00,-1.00,-715.96,-1
0,0,2432,-1.00,-1.00,-730.13,-1
0,0,2433,-1.00,-1.00,-718.20,-1
0,0,2434,-1.00,-1.00,-691.33,-1
0,0,2435,-1.00,-1.00,-727.42,-1
0,0,2436,-1.00,-1.00,-709.30,-1
0,0,2437,-1.00,-1.00,-728.96,-1
0,0,2438,-1.00,-1.00,-736.65,-1
0,0,2439,-1.00,-1.00,-728.44,-1
0,0,2440,-1.00,-1.00,-749.34,-1
0,0,2441,-1.00,-1.00,-703.58,-1
0,0,2442,-1.00,-1.00,-702.82,-1
0,0,2443,-1.00,-1.00,-716.11,-1
0,0,2444,-1.00,-1.00,-709.10,-1
0,0,2445,-1.00,-1.00,-698.98,-1
0,0,2446,-1.00,-1.00,-675.38,-1
0,0,2447,-1.00,-1.00,-627.60,-1
0,0,2448,-1.00,-1.00,-624.30,-1
0,0,2449,-1.00,-1.00,-622.60,-1
0,0,2450,-1.00,-1.00,-646.84,-1
0,0,2451,-1.00,-1.00,-606.68,-1
0,0,2452,-1.00,-1.00,-578.99,-1
0,0,2453,-1.00,-1.00,-615.86,-1
0,0,2454,-1.00,-1.00,-606.42,-1
0,0,2455,-1.00,-1.00,-597.43,-1
0,0,2456,-1.00,-1.00,-534.67,-1
0,0,2457,-1.00,-1.00,-568.60,-1
0,0,2458,-1.00,-1.00,-566.63,-1
0,0,2459,-1.00,-1.00,-562.30,-1
0,0,2460,-1.00,-1.00,-550.71,-1
0,0,2461,-1.00,-1.00,-549.05,-1
0,0,2462,-1.00,-1.00,-567.06,-1
0,0,2463,-1.00,-1.00,-572.79,-1
0,0,2464,-1.00,-1.00,-550.78,-1
0,0,2465,-1.00,-1.00,-578.33,-1
0,0,2466,-1.00,-1.00,-564.14,-1
0,0,2467,-1.00,-1.00,-586.46,-1
0,0,2468,-1.00,-1.00,-568.26,-1
0,0,2469,-1.00,-1.00,-578.96,-1
0,0,2470,-1.00,-1.00,-567.31,-1
0,0,2471,-1.00,-1.00,-571.02,-1
0,0,2472,-1.00,-1.00,-619.19,-1
0,0,2473,-1.00,-1.00,-586.30,-1
0,0,2474,-1.00,-1.00,-590.33,-1
0,0,2475,-1.00,-1.00,-590.32,-1
0,0,2476,-1.00,-1.00,-593.99,-1
0,0,2477,-1.00,-1.00,-598.15,-1
0,0,2478,-1.00,-1.00,-589.34,-1
0,0,2479,-1.00,-1.00,-634.96,-1
0,0,2480,-1.00,-1.00,-634.72,-1
0,0,2481,-1.00,-1.00,-639.28,-1
0,0,2482,-1.00,-1.00,-624.46,-1
0,0,2483,-1.00,-1.00,-629.75,-1
0,0,2484,-1.00,-1.00,-609.80,-1
0,0,2485,-1.00,-1.00,-630.41,-1
0,0,2486,-1.00,-1.00,-630.30,-1
0,0,2487,-1.00,-1.00,-638.92,-1
0,0,2488,-1.00,-1.00,-581.89,-1
0,0,2489,-1.00,-1.00,-554.37,-1
0,0,2490,-1.00,-1.00,-549.89,-1
0,0,2491,-1.00,-1.00,-550.81,-1
0,0,2492,-1.00,-1.00,-556.34,-1
0,0,2493,-1.00,-1.00,-557.34,-1
0,0,2494,-1.00,-1.00,-580.33,-1
0,0,2495,-1.00,-1.00,-590.85,-1
0,0,2496,-1.00,-1.00,-575.20,-1
0,0,2497,-1.00,-1.00,-558.38,-1
0,0,2498,-1.00,-1.00,-539.33,-1
0,0,2499,-1.00,-1.00,-486.29,-1
0,0,2500,-1.00,-1.00,-465.98,-1
0,0,2501,-1.00,-1.00,-476.09,-1
0,0,2502,-1.00,-1.00,-478.18,-1
0,0,2503,-1.00,-1.00,-519.71,-1
0,0,2504,-1.00,-1.00,-521.66,-1
0,0,2505,-1.00,-1.00,-508.59,-1
0,0,2506,-1.00,-1.00,-499.69,-1
0,0,2507,-1.00,-1.00,-533.83,-1
0,0,2508,-1.00,-1.00,-536.51,-1
0,0,2509,-1.00,-1.00,-542.27,-1
0,0,2510,-1.00,-1.00,-534.21,-1
0,0,2511,-1.00,-1.00,-546.85,-1
0,0,2512,-1.00,-1.00,-559.77,-1
0,0,2513,-1.00,-1.00,-551.81,-1
0,0,2514,-1.00,-1.00,-553.48,-1
0,0,2515,-1.00,-1.00,-520.52,-1
0,0,2516,-1.00,-1.00,-531.85,-1
0,0,2517,-1.00,-1.00,-548.06,-1
0,0,2518,-1.00,-1.00,-577.62,-1
0,0,2519,-1.00,-1.00,-569.59,-1
0,0,2520,-1.00,-1.00,-551.22,-1
0,0,2521,-1.00,-1.00,-539.86,-1
0,0,2522,-1.00,-1.00,-559.41,-1
0,0,2523,-1.00,-1.00,-576.91,-1
0,0,2524,-1.00,-1.00,-544.14,-1
0,0,2525,-1.00,-1.00,-542.85,-1
0,0,2526,-1.00,-1.00,-539.08,-1
0,0,2527,-1.00,-1.00,-565.20,-1
0,0,2528,-1.00,-1.00,-512.15,-1
0,0,2529,-1.00,-1.00,-499.05,-1
0,0,2530,-1.00,-1.00,-516.50,-1
0,0,2531,-1.00,-1.00,-520.14,-1
0,0,2532,-1.00,-1.00,-522.15,-1
0,0,2533,-1.00,-1.00,-564.90,-1
0,0,2534,-1.00,-1.00,-580.07,-1
0,0,2535,-1.00,-1.00,-565.01,-1
0,0,2536,-1.00,-1.00,-575.84,-1
0,0,2537,-1.00,-1.00,-552.32,-1
0,0,2538,-1.00,-1.00,-569.06,-1
0,0,2539,-1.00,-1.00,-563.47,-1
0,0,2540,-1.00,-1.00,-568.76,-1
0,0,2541,-1.00,-1.00,-554.79,-1
0,0,2542,-1.00,-1.00,-572.47,-1
0,0,2543,-1.00,-1.00,-563.73,-1
0,0,2544,-1.00,-1.00,-542.03,-1
0,0,2545,-1.00,-1.00,-566.94,-1
0,0,2546,-1.00,-1.00,-570.32,-1
0,0,2547,-1.00,-1.00,-575.75,-1
0,0,2548,-1.00,-1.00,-555.07,-1
0,0,2549,-1.00,-1.00,-535.33,-1
0,0,2550,-1.00,-1.00,-512.55,-1
0,0,2551,-1.00,-1.00,-486.36,-1
0,0,2552,-1.00,-1.00,-487.96,-1
0,0,2553,-1.00,-1.00,-517.91,-1
0,0,2554,-1.00,-1.00,-517.08,-1
0,0,2555,-1.00,-1.00,-549.70,-1
0,0,2556,-1.00,-1.00,-545.58,-1
0,0,2557,-1.00,-1.00,-552.82,-1
0,0,2558,-1.00,-1.00,-581.00,-1
0,0,2559,-1.00,-1.00,-600.30,-1
0,0,2560,-1.00,-1.00,-615.96,-1
0,0,2561,-1.00,-1.00,-628.18,-1
0,0,2562,-1.00,-1.00,-625.36,-1
0,0,2563,-1.00,-1.00,-652.05,-1
0,0,2564,-1.00,-1.00,-656.05,-1
0,0,2565,-1.00,-1.00,-660.80,-1
0,0,2566,-1.00,-1.00,-655.61,-1
0,0,2567,-1.00,-1.00,-693.48,-1
0,0,2568,-1.00,-1.00,-696.60,-1
0,0,2569,-1.00,-1.00,-680.99,-1
0,0,2570,-1.00,-1.00,-684.33,-1
0,0,2571,-1.00,-1.00,-683.78,-1
0,0,2572,-1.00,-1.00,-704.89,-1
0,0,2573,-1.00,-1.00,-728.97,-1
0,0,2574,-1.00,-1.00,-724.29,-1
0,0,2575,-1.00,-1.00,-737.27,-1
0,0,2576,-1.00,-1.00,-698.40,-1
0,0,2577,-1.00,-1.00,-692.72,-1
