Transaction,Year,Month,Day,Hour,Minute,Second,Symbol,Price,Shares,Total
SELL,0,0,622,0,0,0.000,GIS,1.88,54,101.52
SELL,0,0,623,0,0,0.000,GIS,1.90,54,102.60
BUY,0,0,624,0,0,0.000,GIS,1.64,713,1169.32
BUY,0,0,625,0,0,0.000,GIS,1.63,27,44.01
BUY,0,0,627,0,0,0.000,GIS,1.62,27,43.74
BUY,0,0,628,0,0,0.000,GIS,1.61,27,43.47
SELL,0,0,629,0,0,0.000,GIS,1.63,54,88.02
BUY,0,0,630,0,0,0.000,GIS,1.62,27,43.74
BUY,0,0,631,0,0,0.000,GIS,1.61,27,43.47
BUY,0,0,632,0,0,0.000,GIS,1.59,54,85.86
BUY,0,0,633,0,0,0.000,GIS,1.56,82,127.92
SELL,0,0,634,0,0,0.000,GIS,1.62,164,265.68
SELL,0,0,635,0,0,0.000,GIS,1.64,54,88.56
BUY,0,0,636,0,0,0.000,GIS,1.63,27,44.01
SELL,0,0,637,0,0,0.000,GIS,1.64,27,44.28
SELL,0,0,638,0,0,0.000,GIS,1.66,54,89.64
SELL,0,0,639,0,0,0.000,GIS,1.68,54,90.72
SELL,0,0,640,0,0,0.000,GIS,1.69,27,45.63
SELL,0,0,641,0,0,0.000,GIS,1.70,27,45.90
BUY,0,0,642,0,0,0.000,GIS,1.69,27,45.63
BUY,0,0,644,0,0,0.000,GIS,1.66,82,136.12
SELL,0,0,645,0,0,0.000,GIS,1.67,27,45.09
BUY,0,0,646,0,0,0.000,GIS,1.66,27,44.82
SELL,0,0,647,0,0,0.000,GIS,1.67,27,45.09
BUY,0,0,648,0,0,0.000,GIS,1.66,27,44.82
BUY,0,0,649,0,0,0.000,GIS,1.65,27,44.55
SELL,0,0,650,0,0,0.000,GIS,1.66,27,44.82
SELL,0,0,651,0,0,0.000,GIS,1.67,27,45.09
BUY,0,0,652,0,0,0.000,GIS,1.66,27,44.82
BUY,0,0,653,0,0,0.000,GIS,1.61,137,220.57
BUY,0,0,657,0,0,0.000,GIS,1.60,27,43.20
BUY,0,0,659,0,0,0.000,GIS,1.58,54,85.32
BUY,0,0,660,0,0,0.000,GIS,1.57,27,42.39
SELL,0,0,662,0,0,0.000,GIS,1.60,82,131.20
SELL,0,0,663,0,0,0.000,GIS,1.62,54,87.48
SELL,0,0,665,0,0,0.000,GIS,1.64,54,88.56
SELL,0,0,666,0,0,0.000,GIS,1.67,82,136.94
SELL,0,0,667,0,0,0.000,GIS,1.69,54,91.26
BUY,0,0,668,0,0,0.000,GIS,1.67,54,90.18
SELL,0,0,669,0,0,0.000,GIS,1.71,109,186.39
SELL,0,0,670,0,0,0.000,GIS,1.72,27,46.44
BUY,0,0,671,0,0,0.000,GIS,1.71,27,46.17
BUY,0,0,672,0,0,0.000,GIS,1.70,27,45.90
SELL,0,0,673,0,0,0.000,GIS,1.80,274,493.20
BUY,0,0,674,0,0,0.000,GIS,1.75,137,239.75
BUY,0,0,675,0,0,0.000,GIS,1.74,27,46.98
BUY,0,0,676,0,0,0.000,GIS,1.73,27,46.71
BUY,0,0,678,0,0,0.000,GIS,1.72,27,46.44
BUY,0,0,679,0,0,0.000,GIS,1.71,27,46.17
SELL,0,0,680,0,0,0.000,GIS,1.72,27,46.44
BUY,0,0,682,0,0,0.000,GIS,1.68,109,183.12
BUY,0,0,683,0,0,0.000,GIS,1.66,54,89.64
SELL,0,0,684,0,0,0.000,GIS,1.69,82,138.58
SELL,0,0,685,0,0,0.000,GIS,1.74,137,238.38
SELL,0,0,686,0,0,0.000,GIS,1.84,274,504.16
SELL,0,0,687,0,0,0.000,GIS,1.87,82,153.34
SELL,0,0,688,0,0,0.000,GIS,1.91,109,208.19
SELL,0,0,690,0,0,0.000,GIS,2.01,274,550.74
BUY,0,0,691,0,0,0.000,GIS,1.94,192,372.48
SELL,0,0,692,0,0,0.000,GIS,1.98,109,215.82
SELL,0,0,693,0,0,0.000,GIS,2.05,192,393.60
SELL,0,0,694,0,0,0.000,GIS,2.07,54,111.78
SELL,0,0,696,0,0,0.000,GIS,2.14,192,410.88
SELL,0,0,697,0,0,0.000,GIS,2.15,27,58.05
SELL,0,0,698,0,0,0.000,GIS,2.21,164,362.44
BUY,0,0,699,0,0,0.000,GIS,2.14,192,410.88
SELL,0,0,700,0,0,0.000,GIS,2.17,82,177.94
BUY,0,0,701,0,0,0.000,GIS,2.14,82,175.48
BUY,0,0,702,0,0,0.000,GIS,2.10,109,228.90
BUY,0,0,703,0,0,0.000,GIS,2.05,137,280.85
SELL,0,0,704,0,0,0.000,GIS,2.07,54,111.78
BUY,0,0,705,0,0,0.000,GIS,2.04,82,167.28
SELL,0,0,707,0,0,0.000,GIS,2.08,109,226.72
BUY,0,0,708,0,0,0.000,GIS,2.05,82,168.10
BUY,0,0,711,0,0,0.000,GIS,2.02,82,165.64
BUY,0,0,712,0,0,0.000,GIS,1.99,82,163.18
BUY,0,0,713,0,0,0.000,GIS,1.96,82,160.72
SELL,0,0,714,0,0,0.000,GIS,2.01,137,275.37
SELL,0,0,715,0,0,0.000,GIS,2.04,82,167.28
SELL,0,0,716,0,0,0.000,GIS,2.07,82,169.74
SELL,0,0,718,0,0,0.000,GIS,2.08,27,56.16
BUY,0,0,719,0,0,0.000,GIS,2.05,82,168.10
SELL,0,0,720,0,0,0.000,GIS,2.06,27,55.62
SELL,0,0,721,0,0,0.000,GIS,2.09,82,171.38
BUY,0,0,723,0,0,0.000,GIS,2.08,27,56.16
BUY,0,0,724,0,0,0.000,GIS,2.04,109,222.36
BUY,0,0,725,0,0,0.000,GIS,2.03,27,54.81
SELL,0,0,726,0,0,0.000,GIS,2.06,82,168.92
BUY,0,0,729,0,0,0.000,GIS,2.03,82,166.46
BUY,0,0,730,0,0,0.000,GIS,1.95,219,427.05
BUY,0,0,731,0,0,0.000,GIS,1.93,54,104.22
SELL,0,0,732,0,0,0.000,GIS,1.94,27,52.38
SELL,0,0,733,0,0,0.000,GIS,1.98,109,215.82
BUY,0,0,734,0,0,0.000,GIS,1.97,27,53.19
SELL,0,0,735,0,0,0.000,GIS,2.01,109,219.09
SELL,0,0,737,0,0,0.000,GIS,2.02,27,54.54
BUY,0,0,738,0,0,0.000,GIS,2.01,27,54.27
SELL,0,0,739,0,0,0.000,GIS,2.09,219,457.71
SELL,0,0,740,0,0,0.000,GIS,2.12,82,173.84
BUY,0,0,741,0,0,0.000,GIS,2.09,82,171.38
BUY,0,0,742,0,0,0.000,GIS,2.08,27,56.16
BUY,0,0,743,0,0,0.000,GIS,2.07,27,55.89
SELL,0,0,746,0,0,0.000,GIS,2.13,164,349.32
BUY,0,0,747,0,0,0.000,GIS,2.12,27,57.24
SELL,0,0,748,0,0,0.000,GIS,2.14,54,115.56
SELL,0,0,749,0,0,0.000,GIS,2.15,27,58.05
BUY,0,0,750,0,0,0.000,GIS,2.14,27,57.78
SELL,0,0,751,0,0,0.000,GIS,2.16,54,116.64
BUY,0,0,753,0,0,0.000,GIS,2.15,27,58.05
SELL,0,0,754,0,0,0.000,GIS,2.17,54,117.18
BUY,0,0,756,0,0,0.000,GIS,2.16,27,58.32
BUY,0,0,757,0,0,0.000,GIS,2.12,109,231.08
BUY,0,0,758,0,0,0.000,GIS,2.09,82,171.38
SELL,0,0,760,0,0,0.000,GIS,2.10,27,56.70
SELL,0,0,761,0,0,0.000,GIS,2.13,82,174.66
BUY,0,0,763,0,0,0.000,GIS,2.10,82,172.20
SELL,0,0,764,0,0,0.000,GIS,2.12,54,114.48
SELL,0,0,765,0,0,0.000,GIS,2.24,329,736.96
SELL,0,0,766,0,0,0.000,GIS,2.31,192,443.52
BUY,0,0,767,0,0,0.000,GIS,2.28,82,186.96
BUY,0,0,768,0,0,0.000,GIS,2.26,54,122.04
SELL,0,0,769,0,0,0.000,GIS,2.28,54,123.12
BUY,0,0,770,0,0,0.000,GIS,2.26,54,122.04
BUY,0,0,771,0,0,0.000,GIS,2.25,27,60.75
SELL,0,0,772,0,0,0.000,GIS,2.31,164,378.84
SELL,0,0,773,0,0,0.000,GIS,2.40,246,590.40
SELL,0,0,775,0,0,0.000,GIS,2.41,27,65.07
BUY,0,0,776,0,0,0.000,GIS,2.30,301,692.30
BUY,0,0,777,0,0,0.000,GIS,2.27,82,186.14
SELL,0,0,778,0,0,0.000,GIS,2.30,82,188.60
SELL,0,0,779,0,0,0.000,GIS,2.33,82,191.06
SELL,0,0,780,0,0,0.000,GIS,2.35,54,126.90
BUY,0,0,781,0,0,0.000,GIS,2.31,109,251.79
BUY,0,0,782,0,0,0.000,GIS,2.26,137,309.62
SELL,0,0,783,0,0,0.000,GIS,2.29,82,187.78
SELL,0,0,784,0,0,0.000,GIS,2.31,54,124.74
SELL,0,0,786,0,0,0.000,GIS,2.32,27,62.64
SELL,0,0,787,0,0,0.000,GIS,2.33,27,62.91
SELL,0,0,789,0,0,0.000,GIS,2.34,27,63.18
SELL,0,0,790,0,0,0.000,GIS,2.50,438,1095.00
BUY,0,0,791,0,0,0.000,GIS,2.44,164,400.16
BUY,0,0,792,0,0,0.000,GIS,2.40,109,261.60
SELL,0,0,793,0,0,0.000,GIS,2.43,82,199.26
SELL,0,0,795,0,0,0.000,GIS,2.51,219,549.69
SELL,0,0,796,0,0,0.000,GIS,2.53,54,136.62
BUY,0,0,797,0,0,0.000,GIS,2.48,137,339.76
BUY,0,0,798,0,0,0.000,GIS,2.46,54,132.84
BUY,0,0,799,0,0,0.000,GIS,2.44,54,131.76
BUY,0,0,800,0,0,0.000,GIS,2.42,54,130.68
BUY,0,0,801,0,0,0.000,GIS,2.41,27,65.07
BUY,0,0,802,0,0,0.000,GIS,2.40,27,64.80
SELL,0,0,803,0,0,0.000,GIS,2.44,109,265.96
SELL,0,0,805,0,0,0.000,GIS,2.51,192,481.92
BUY,0,0,806,0,0,0.000,GIS,2.49,54,134.46
SELL,0,0,807,0,0,0.000,GIS,2.51,54,135.54
BUY,0,0,808,0,0,0.000,GIS,2.48,82,203.36
SELL,0,0,809,0,0,0.000,GIS,2.49,27,67.23
BUY,0,0,810,0,0,0.000,GIS,2.48,27,66.96
BUY,0,0,811,0,0,0.000,GIS,2.43,137,332.91
SELL,0,0,812,0,0,0.000,GIS,2.45,54,132.30
SELL,0,0,813,0,0,0.000,GIS,2.46,27,66.42
BUY,0,0,814,0,0,0.000,GIS,2.44,54,131.76
BUY,0,0,815,0,0,0.000,GIS,2.43,27,65.61
BUY,0,0,816,0,0,0.000,GIS,2.42,27,65.34
BUY,0,0,817,0,0,0.000,GIS,2.40,54,129.60
SELL,0,0,818,0,0,0.000,GIS,2.44,109,265.96
BUY,0,0,819,0,0,0.000,GIS,2.37,192,455.04
BUY,0,0,820,0,0,0.000,GIS,2.29,219,501.51
SELL,0,0,822,0,0,0.000,GIS,2.33,109,253.97
BUY,0,0,823,0,0,0.000,GIS,2.18,411,895.98
BUY,0,0,824,0,0,0.000,GIS,2.15,82,176.30
BUY,0,0,825,0,0,0.000,GIS,2.14,27,57.78
BUY,0,0,826,0,0,0.000,GIS,2.13,27,57.51
SELL,0,0,827,0,0,0.000,GIS,2.16,82,177.12
SELL,0,0,828,0,0,0.000,GIS,2.24,219,490.56
BUY,0,0,829,0,0,0.000,GIS,2.20,109,239.80
SELL,0,0,830,0,0,0.000,GIS,2.23,82,182.86
SELL,0,0,831,0,0,0.000,GIS,2.26,82,185.32
BUY,0,0,833,0,0,0.000,GIS,2.20,164,360.80
SELL,0,0,834,0,0,0.000,GIS,2.24,109,244.16
BUY,0,0,835,0,0,0.000,GIS,2.23,27,60.21
BUY,0,0,836,0,0,0.000,GIS,2.22,27,59.94
BUY,0,0,839,0,0,0.000,GIS,2.21,27,59.67
BUY,0,0,840,0,0,0.000,GIS,2.20,27,59.40
BUY,0,0,841,0,0,0.000,GIS,2.19,27,59.13
SELL,0,0,842,0,0,0.000,GIS,2.20,27,59.40
SELL,0,0,846,0,0,0.000,GIS,2.23,82,182.86
SELL,0,0,847,0,0,0.000,GIS,2.31,219,505.89
SELL,0,0,848,0,0,0.000,GIS,2.36,137,323.32
SELL,0,0,849,0,0,0.000,GIS,2.39,82,195.98
BUY,0,0,850,0,0,0.000,GIS,2.35,109,256.15
SELL,0,0,851,0,0,0.000,GIS,2.37,54,127.98
SELL,0,0,852,0,0,0.000,GIS,2.40,82,196.80
SELL,0,0,853,0,0,0.000,GIS,2.43,82,199.26
BUY,0,0,854,0,0,0.000,GIS,2.42,27,65.34
BUY,0,0,855,0,0,0.000,GIS,2.40,54,129.60
SELL,0,0,856,0,0,0.000,GIS,2.46,164,403.44
SELL,0,0,857,0,0,0.000,GIS,2.49,82,204.18
SELL,0,0,858,0,0,0.000,GIS,2.50,27,67.50
BUY,0,0,859,0,0,0.000,GIS,2.49,27,67.23
SELL,0,0,860,0,0,0.000,GIS,2.52,82,206.64
SELL,0,0,861,0,0,0.000,GIS,2.63,301,791.63
BUY,0,0,862,0,0,0.000,GIS,2.57,164,421.48
BUY,0,0,863,0,0,0.000,GIS,2.54,82,208.28
BUY,0,0,864,0,0,0.000,GIS,2.52,54,136.08
BUY,0,0,865,0,0,0.000,GIS,2.47,137,338.39
BUY,0,0,866,0,0,0.000,GIS,2.40,192,460.80
BUY,0,0,869,0,0,0.000,GIS,2.38,54,128.52
BUY,0,0,870,0,0,0.000,GIS,2.37,27,63.99
BUY,0,0,871,0,0,0.000,GIS,2.26,301,680.26
BUY,0,0,872,0,0,0.000,GIS,2.25,27,60.75
BUY,0,0,873,0,0,0.000,GIS,2.24,27,60.48
SELL,0,0,874,0,0,0.000,GIS,2.33,246,573.18
SELL,0,0,875,0,0,0.000,GIS,2.37,109,258.33
SELL,0,0,876,0,0,0.000,GIS,2.47,274,676.78
SELL,0,0,877,0,0,0.000,GIS,2.52,137,345.24
BUY,0,0,879,0,0,0.000,GIS,2.47,137,338.39
SELL,0,0,880,0,0,0.000,GIS,2.52,137,345.24
BUY,0,0,882,0,0,0.000,GIS,2.49,82,204.18
BUY,0,0,883,0,0,0.000,GIS,2.43,164,398.52
BUY,0,0,884,0,0,0.000,GIS,2.40,82,196.80
BUY,0,0,885,0,0,0.000,GIS,2.35,137,321.95
SELL,0,0,886,0,0,0.000,GIS,2.40,137,328.80
BUY,0,0,887,0,0,0.000,GIS,2.37,82,194.34
SELL,0,0,890,0,0,0.000,GIS,2.48,301,746.48
BUY,0,0,891,0,0,0.000,GIS,2.45,82,200.90
SELL,0,0,892,0,0,0.000,GIS,2.48,82,203.36
SELL,0,0,893,0,0,0.000,GIS,2.49,27,67.23
BUY,0,0,894,0,0,0.000,GIS,2.47,54,133.38
BUY,0,0,895,0,0,0.000,GIS,2.43,109,264.87
BUY,0,0,896,0,0,0.000,GIS,2.42,27,65.34
SELL,0,0,897,0,0,0.000,GIS,2.43,27,65.61
BUY,0,0,898,0,0,0.000,GIS,2.42,27,65.34
SELL,0,0,900,0,0,0.000,GIS,2.44,54,131.76
SELL,0,0,901,0,0,0.000,GIS,2.49,137,341.13
SELL,0,0,902,0,0,0.000,GIS,2.58,246,634.68
SELL,0,0,903,0,0,0.000,GIS,2.61,82,214.02
SELL,0,0,906,0,0,0.000,GIS,2.64,82,216.48
BUY,0,0,907,0,0,0.000,GIS,2.59,137,354.83
BUY,0,0,910,0,0,0.000,GIS,2.56,82,209.92
SELL,0,0,911,0,0,0.000,GIS,2.58,54,139.32
SELL,0,0,915,0,0,0.000,GIS,2.73,333,909.09
