Transaction,Year,Month,Day,Hour,Minute,Second,Symbol,Price,Shares,Total
SELL,0,0,622,0,0,0.000,GIS,1.88,29,54.52
SELL,0,0,623,0,0,0.000,GIS,1.90,29,55.10
BUY,0,0,624,0,0,0.000,GIS,1.64,375,615.00
BUY,0,0,625,0,0,0.000,GIS,1.63,16,26.08
BUY,0,0,627,0,0,0.000,GIS,1.62,16,25.92
BUY,0,0,628,0,0,0.000,GIS,1.61,16,25.76
SELL,0,0,629,0,0,0.000,GIS,1.63,34,55.42
BUY,0,0,630,0,0,0.000,GIS,1.62,16,25.92
BUY,0,0,631,0,0,0.000,GIS,1.61,16,25.76
BUY,0,0,632,0,0,0.000,GIS,1.59,34,54.06
BUY,0,0,633,0,0,0.000,GIS,1.56,51,79.56
SELL,0,0,634,0,0,0.000,GIS,1.62,105,170.10
SELL,0,0,635,0,0,0.000,GIS,1.64,33,54.12
BUY,0,0,636,0,0,0.000,GIS,1.63,16,26.08
SELL,0,0,637,0,0,0.000,GIS,1.64,16,26.24
SELL,0,0,638,0,0,0.000,GIS,1.66,33,54.78
SELL,0,0,639,0,0,0.000,GIS,1.68,32,53.76
SELL,0,0,640,0,0,0.000,GIS,1.69,16,27.04
SELL,0,0,641,0,0,0.000,GIS,1.70,16,27.20
BUY,0,0,642,0,0,0.000,GIS,1.69,16,27.04
BUY,0,0,644,0,0,0.000,GIS,1.66,48,79.68
SELL,0,0,645,0,0,0.000,GIS,1.67,16,26.72
BUY,0,0,646,0,0,0.000,GIS,1.66,16,26.56
SELL,0,0,647,0,0,0.000,GIS,1.67,16,26.72
BUY,0,0,648,0,0,0.000,GIS,1.66,16,26.56
BUY,0,0,649,0,0,0.000,GIS,1.65,16,26.40
SELL,0,0,650,0,0,0.000,GIS,1.66,16,26.56
SELL,0,0,651,0,0,0.000,GIS,1.67,16,26.72
BUY,0,0,652,0,0,0.000,GIS,1.66,16,26.56
BUY,0,0,653,0,0,0.000,GIS,1.61,81,130.41
BUY,0,0,657,0,0,0.000,GIS,1.60,16,25.60
BUY,0,0,659,0,0,0.000,GIS,1.58,33,52.14
BUY,0,0,660,0,0,0.000,GIS,1.57,16,25.12
SELL,0,0,662,0,0,0.000,GIS,1.60,51,81.60
SELL,0,0,663,0,0,0.000,GIS,1.62,33,53.46
SELL,0,0,665,0,0,0.000,GIS,1.64,33,54.12
SELL,0,0,666,0,0,0.000,GIS,1.67,49,81.83
SELL,0,0,667,0,0,0.000,GIS,1.69,32,54.08
BUY,0,0,668,0,0,0.000,GIS,1.67,31,51.77
SELL,0,0,669,0,0,0.000,GIS,1.71,64,109.44
SELL,0,0,670,0,0,0.000,GIS,1.72,15,25.80
BUY,0,0,671,0,0,0.000,GIS,1.71,15,25.65
BUY,0,0,672,0,0,0.000,GIS,1.70,15,25.50
SELL,0,0,673,0,0,0.000,GIS,1.80,156,280.80
BUY,0,0,674,0,0,0.000,GIS,1.75,73,127.75
BUY,0,0,675,0,0,0.000,GIS,1.74,15,26.10
BUY,0,0,676,0,0,0.000,GIS,1.73,15,25.95
BUY,0,0,678,0,0,0.000,GIS,1.72,15,25.80
BUY,0,0,679,0,0,0.000,GIS,1.71,15,25.65
SELL,0,0,680,0,0,0.000,GIS,1.72,15,25.80
BUY,0,0,682,0,0,0.000,GIS,1.68,61,102.48
BUY,0,0,683,0,0,0.000,GIS,1.66,31,51.46
SELL,0,0,684,0,0,0.000,GIS,1.69,47,79.43
SELL,0,0,685,0,0,0.000,GIS,1.74,77,133.98
SELL,0,0,686,0,0,0.000,GIS,1.84,151,277.84
SELL,0,0,687,0,0,0.000,GIS,1.87,42,78.54
SELL,0,0,688,0,0,0.000,GIS,1.91,55,105.05
SELL,0,0,690,0,0,0.000,GIS,2.01,135,271.35
BUY,0,0,691,0,0,0.000,GIS,1.94,89,172.66
SELL,0,0,692,0,0,0.000,GIS,1.98,53,104.94
SELL,0,0,693,0,0,0.000,GIS,2.05,90,184.50
SELL,0,0,694,0,0,0.000,GIS,2.07,24,49.68
SELL,0,0,696,0,0,0.000,GIS,2.14,85,181.90
SELL,0,0,697,0,0,0.000,GIS,2.15,11,23.65
SELL,0,0,698,0,0,0.000,GIS,2.21,69,152.49
BUY,0,0,699,0,0,0.000,GIS,2.14,78,166.92
SELL,0,0,700,0,0,0.000,GIS,2.17,34,73.78
BUY,0,0,701,0,0,0.000,GIS,2.14,34,72.76
BUY,0,0,702,0,0,0.000,GIS,2.10,46,96.60
BUY,0,0,703,0,0,0.000,GIS,2.05,58,118.90
SELL,0,0,704,0,0,0.000,GIS,2.07,24,49.68
BUY,0,0,705,0,0,0.000,GIS,2.04,35,71.40
SELL,0,0,707,0,0,0.000,GIS,2.08,48,99.84
BUY,0,0,708,0,0,0.000,GIS,2.05,35,71.75
BUY,0,0,711,0,0,0.000,GIS,2.02,35,70.70
BUY,0,0,712,0,0,0.000,GIS,1.99,36,71.64
BUY,0,0,713,0,0,0.000,GIS,1.96,36,70.56
SELL,0,0,714,0,0,0.000,GIS,2.01,62,124.62
SELL,0,0,715,0,0,0.000,GIS,2.04,36,73.44
SELL,0,0,716,0,0,0.000,GIS,2.07,35,72.45
SELL,0,0,718,0,0,0.000,GIS,2.08,11,22.88
BUY,0,0,719,0,0,0.000,GIS,2.05,34,69.70
SELL,0,0,720,0,0,0.000,GIS,2.06,11,22.66
SELL,0,0,721,0,0,0.000,GIS,2.09,35,73.15
BUY,0,0,723,0,0,0.000,GIS,2.08,11,22.88
BUY,0,0,724,0,0,0.000,GIS,2.04,46,93.84
BUY,0,0,725,0,0,0.000,GIS,2.03,11,22.33
SELL,0,0,726,0,0,0.000,GIS,2.06,35,72.10
BUY,0,0,729,0,0,0.000,GIS,2.03,34,69.02
BUY,0,0,730,0,0,0.000,GIS,1.95,93,181.35
BUY,0,0,731,0,0,0.000,GIS,1.93,24,46.32
SELL,0,0,732,0,0,0.000,GIS,1.94,12,23.28
SELL,0,0,733,0,0,0.000,GIS,1.98,48,95.04
BUY,0,0,734,0,0,0.000,GIS,1.97,11,21.67
SELL,0,0,735,0,0,0.000,GIS,2.01,47,94.47
SELL,0,0,737,0,0,0.000,GIS,2.02,11,22.22
BUY,0,0,738,0,0,0.000,GIS,2.01,11,22.11
SELL,0,0,739,0,0,0.000,GIS,2.09,92,192.28
SELL,0,0,740,0,0,0.000,GIS,2.12,33,69.96
BUY,0,0,741,0,0,0.000,GIS,2.09,32,66.88
BUY,0,0,742,0,0,0.000,GIS,2.08,11,22.88
BUY,0,0,743,0,0,0.000,GIS,2.07,11,22.77
SELL,0,0,746,0,0,0.000,GIS,2.13,66,140.58
BUY,0,0,747,0,0,0.000,GIS,2.12,10,21.20
SELL,0,0,748,0,0,0.000,GIS,2.14,21,44.94
SELL,0,0,749,0,0,0.000,GIS,2.15,10,21.50
BUY,0,0,750,0,0,0.000,GIS,2.14,10,21.40
SELL,0,0,751,0,0,0.000,GIS,2.16,20,43.20
BUY,0,0,753,0,0,0.000,GIS,2.15,10,21.50
SELL,0,0,754,0,0,0.000,GIS,2.17,20,43.40
BUY,0,0,756,0,0,0.000,GIS,2.16,10,21.60
BUY,0,0,757,0,0,0.000,GIS,2.12,40,84.80
BUY,0,0,758,0,0,0.000,GIS,2.09,31,64.79
SELL,0,0,760,0,0,0.000,GIS,2.10,10,21.00
SELL,0,0,761,0,0,0.000,GIS,2.13,31,66.03
BUY,0,0,763,0,0,0.000,GIS,2.10,30,63.00
SELL,0,0,764,0,0,0.000,GIS,2.12,20,42.40
SELL,0,0,765,0,0,0.000,GIS,2.24,122,273.28
SELL,0,0,766,0,0,0.000,GIS,2.31,66,152.46
BUY,0,0,767,0,0,0.000,GIS,2.28,27,61.56
BUY,0,0,768,0,0,0.000,GIS,2.26,18,40.68
SELL,0,0,769,0,0,0.000,GIS,2.28,18,41.04
BUY,0,0,770,0,0,0.000,GIS,2.26,18,40.68
BUY,0,0,771,0,0,0.000,GIS,2.25,9,20.25
SELL,0,0,772,0,0,0.000,GIS,2.31,56,129.36
SELL,0,0,773,0,0,0.000,GIS,2.40,81,194.40
SELL,0,0,775,0,0,0.000,GIS,2.41,8,19.28
BUY,0,0,776,0,0,0.000,GIS,2.30,93,213.90
BUY,0,0,777,0,0,0.000,GIS,2.27,26,59.02
SELL,0,0,778,0,0,0.000,GIS,2.30,27,62.10
SELL,0,0,779,0,0,0.000,GIS,2.33,26,60.58
SELL,0,0,780,0,0,0.000,GIS,2.35,17,39.95
BUY,0,0,781,0,0,0.000,GIS,2.31,34,78.54
BUY,0,0,782,0,0,0.000,GIS,2.26,43,97.18
SELL,0,0,783,0,0,0.000,GIS,2.29,26,59.54
SELL,0,0,784,0,0,0.000,GIS,2.31,17,39.27
SELL,0,0,786,0,0,0.000,GIS,2.32,8,18.56
SELL,0,0,787,0,0,0.000,GIS,2.33,8,18.64
SELL,0,0,789,0,0,0.000,GIS,2.34,8,18.72
SELL,0,0,790,0,0,0.000,GIS,2.50,135,337.50
BUY,0,0,791,0,0,0.000,GIS,2.44,47,114.68
BUY,0,0,792,0,0,0.000,GIS,2.40,32,76.80
SELL,0,0,793,0,0,0.000,GIS,2.43,24,58.32
SELL,0,0,795,0,0,0.000,GIS,2.51,64,160.64
SELL,0,0,796,0,0,0.000,GIS,2.53,15,37.95
BUY,0,0,797,0,0,0.000,GIS,2.48,38,94.24
BUY,0,0,798,0,0,0.000,GIS,2.46,15,36.90
BUY,0,0,799,0,0,0.000,GIS,2.44,15,36.60
BUY,0,0,800,0,0,0.000,GIS,2.42,15,36.30
BUY,0,0,801,0,0,0.000,GIS,2.41,7,16.87
BUY,0,0,802,0,0,0.000,GIS,2.40,8,19.20
SELL,0,0,803,0,0,0.000,GIS,2.44,32,78.08
SELL,0,0,805,0,0,0.000,GIS,2.51,55,138.05
BUY,0,0,806,0,0,0.000,GIS,2.49,15,37.35
SELL,0,0,807,0,0,0.000,GIS,2.51,15,37.65
BUY,0,0,808,0,0,0.000,GIS,2.48,22,54.56
SELL,0,0,809,0,0,0.000,GIS,2.49,7,17.43
BUY,0,0,810,0,0,0.000,GIS,2.48,7,17.36
BUY,0,0,811,0,0,0.000,GIS,2.43,38,92.34
SELL,0,0,812,0,0,0.000,GIS,2.45,15,36.75
SELL,0,0,813,0,0,0.000,GIS,2.46,7,17.22
BUY,0,0,814,0,0,0.000,GIS,2.44,15,36.60
BUY,0,0,815,0,0,0.000,GIS,2.43,7,17.01
BUY,0,0,816,0,0,0.000,GIS,2.42,7,16.94
BUY,0,0,817,0,0,0.000,GIS,2.40,15,36.00
SELL,0,0,818,0,0,0.000,GIS,2.44,31,75.64
BUY,0,0,819,0,0,0.000,GIS,2.37,53,125.61
BUY,0,0,820,0,0,0.000,GIS,2.29,62,141.98
SELL,0,0,822,0,0,0.000,GIS,2.33,32,74.56
BUY,0,0,823,0,0,0.000,GIS,2.18,119,259.42
BUY,0,0,824,0,0,0.000,GIS,2.15,25,53.75
BUY,0,0,825,0,0,0.000,GIS,2.14,8,17.12
BUY,0,0,826,0,0,0.000,GIS,2.13,8,17.04
SELL,0,0,827,0,0,0.000,GIS,2.16,26,56.16
SELL,0,0,828,0,0,0.000,GIS,2.24,68,152.32
BUY,0,0,829,0,0,0.000,GIS,2.20,32,70.40
SELL,0,0,830,0,0,0.000,GIS,2.23,25,55.75
SELL,0,0,831,0,0,0.000,GIS,2.26,24,54.24
BUY,0,0,833,0,0,0.000,GIS,2.20,48,105.60
SELL,0,0,834,0,0,0.000,GIS,2.24,33,73.92
BUY,0,0,835,0,0,0.000,GIS,2.23,8,17.84
BUY,0,0,836,0,0,0.000,GIS,2.22,8,17.76
BUY,0,0,839,0,0,0.000,GIS,2.21,8,17.68
BUY,0,0,840,0,0,0.000,GIS,2.20,8,17.60
BUY,0,0,841,0,0,0.000,GIS,2.19,8,17.52
SELL,0,0,842,0,0,0.000,GIS,2.20,8,17.60
SELL,0,0,846,0,0,0.000,GIS,2.23,24,53.52
SELL,0,0,847,0,0,0.000,GIS,2.31,65,150.15
SELL,0,0,848,0,0,0.000,GIS,2.36,39,92.04
SELL,0,0,849,0,0,0.000,GIS,2.39,23,54.97
BUY,0,0,850,0,0,0.000,GIS,2.35,30,70.50
SELL,0,0,851,0,0,0.000,GIS,2.37,15,35.55
SELL,0,0,852,0,0,0.000,GIS,2.40,22,52.80
SELL,0,0,853,0,0,0.000,GIS,2.43,22,53.46
BUY,0,0,854,0,0,0.000,GIS,2.42,7,16.94
BUY,0,0,855,0,0,0.000,GIS,2.40,14,33.60
SELL,0,0,856,0,0,0.000,GIS,2.46,44,108.24
SELL,0,0,857,0,0,0.000,GIS,2.49,21,52.29
SELL,0,0,858,0,0,0.000,GIS,2.50,7,17.50
BUY,0,0,859,0,0,0.000,GIS,2.49,7,17.43
SELL,0,0,860,0,0,0.000,GIS,2.52,21,52.92
SELL,0,0,861,0,0,0.000,GIS,2.63,77,202.51
BUY,0,0,862,0,0,0.000,GIS,2.57,40,102.80
BUY,0,0,863,0,0,0.000,GIS,2.54,20,50.80
BUY,0,0,864,0,0,0.000,GIS,2.52,13,32.76
BUY,0,0,865,0,0,0.000,GIS,2.47,34,83.98
BUY,0,0,866,0,0,0.000,GIS,2.40,49,117.60
BUY,0,0,869,0,0,0.000,GIS,2.38,14,33.32
BUY,0,0,870,0,0,0.000,GIS,2.37,7,16.59
BUY,0,0,871,0,0,0.000,GIS,2.26,81,183.06
BUY,0,0,872,0,0,0.000,GIS,2.25,7,15.75
BUY,0,0,873,0,0,0.000,GIS,2.24,7,15.68
SELL,0,0,874,0,0,0.000,GIS,2.33,70,163.10
SELL,0,0,875,0,0,0.000,GIS,2.37,30,71.10
SELL,0,0,876,0,0,0.000,GIS,2.47,74,182.78
SELL,0,0,877,0,0,0.000,GIS,2.52,35,88.20
BUY,0,0,879,0,0,0.000,GIS,2.47,34,83.98
SELL,0,0,880,0,0,0.000,GIS,2.52,35,88.20
BUY,0,0,882,0,0,0.000,GIS,2.49,20,49.80
BUY,0,0,883,0,0,0.000,GIS,2.43,41,99.63
BUY,0,0,884,0,0,0.000,GIS,2.40,21,50.40
BUY,0,0,885,0,0,0.000,GIS,2.35,36,84.60
SELL,0,0,886,0,0,0.000,GIS,2.40,36,86.40
BUY,0,0,887,0,0,0.000,GIS,2.37,21,49.77
SELL,0,0,890,0,0,0.000,GIS,2.48,80,198.40
BUY,0,0,891,0,0,0.000,GIS,2.45,20,49.00
SELL,0,0,892,0,0,0.000,GIS,2.48,21,52.08
SELL,0,0,893,0,0,0.000,GIS,2.49,6,14.94
BUY,0,0,894,0,0,0.000,GIS,2.47,13,32.11
BUY,0,0,895,0,0,0.000,GIS,2.43,28,68.04
BUY,0,0,896,0,0,0.000,GIS,2.42,7,16.94
SELL,0,0,897,0,0,0.000,GIS,2.43,7,17.01
BUY,0,0,898,0,0,0.000,GIS,2.42,7,16.94
SELL,0,0,900,0,0,0.000,GIS,2.44,14,34.16
SELL,0,0,901,0,0,0.000,GIS,2.49,35,87.15
SELL,0,0,902,0,0,0.000,GIS,2.58,62,159.96
SELL,0,0,903,0,0,0.000,GIS,2.61,20,52.20
SELL,0,0,906,0,0,0.000,GIS,2.64,19,50.16
BUY,0,0,907,0,0,0.000,GIS,2.59,32,82.88
BUY,0,0,908,0,0,0.000,GIS,2.58,6,15.48
SELL,0,0,909,0,0,0.000,GIS,2.60,13,33.80
BUY,0,0,910,0,0,0.000,GIS,2.56,26,66.56
SELL,0,0,911,0,0,0.000,GIS,2.58,13,33.54
SELL,0,0,915,0,0,0.000,GIS,2.73,99,270.27
BUY,0,0,916,0,0,0.000,GIS,2.65,49,129.85
SELL,0,0,917,0,0,0.000,GIS,2.66,6,15.96
SELL,0,0,918,0,0,0.000,GIS,2.77,70,193.90
SELL,0,0,919,0,0,0.000,GIS,2.80,18,50.40
BUY,0,0,920,0,0,0.000,GIS,2.72,47,127.84
SELL,0,0,921,0,0,0.000,GIS,2.74,12,32.88
SELL,0,0,922,0,0,0.000,GIS,2.78,24,66.72
BUY,0,0,923,0,0,0.000,GIS,2.72,36,97.92
SELL,0,0,924,0,0,0.000,GIS,2.77,30,83.10
SELL,0,0,925,0,0,0.000,GIS,2.79,11,30.69
BUY,0,0,927,0,0,0.000,GIS,2.77,11,30.47
BUY,0,0,928,0,0,0.000,GIS,2.71,35,94.85
SELL,0,0,929,0,0,0.000,GIS,2.75,24,66.00
SELL,0,0,930,0,0,0.000,GIS,2.77,11,30.47
SELL,0,0,931,0,0,0.000,GIS,2.90,76,220.40
BUY,0,0,933,0,0,0.000,GIS,2.85,27,76.95
BUY,0,0,935,0,0,0.000,GIS,2.83,11,31.13
SELL,0,0,937,0,0,0.000,GIS,2.88,28,80.64
SELL,0,0,938,0,0,0.000,GIS,2.92,22,64.24
BUY,0,0,939,0,0,0.000,GIS,2.88,21,60.48
SELL,0,0,941,0,0,0.000,GIS,2.90,10,29.00
SELL,0,0,942,0,0,0.000,GIS,2.92,10,29.20
SELL,0,0,944,0,0,0.000,GIS,2.98,32,95.36
BUY,0,0,946,0,0,0.000,GIS,2.94,20,58.80
SELL,0,0,947,0,0,0.000,GIS,2.96,10,29.60
SELL,0,0,948,0,0,0.000,GIS,3.06,52,159.12
BUY,0,0,951,0,0,0.000,GIS,3.00,29,87.00
SELL,0,0,952,0,0,0.000,GIS,3.05,25,76.25
BUY,0,0,953,0,0,0.000,GIS,3.03,9,27.27
BUY,0,0,954,0,0,0.000,GIS,3.00,15,45.00
SELL,0,0,957,0,0,0.000,GIS,3.06,30,91.80
BUY,0,0,958,0,0,0.000,GIS,3.04,9,27.36
SELL,0,0,959,0,0,0.000,GIS,3.06,9,27.54
BUY,0,0,960,0,0,0.000,GIS,2.98,39,116.22
BUY,0,0,961,0,0,0.000,GIS,2.90,40,116.00
BUY,0,0,963,0,0,0.000,GIS,2.85,25,71.25
SELL,0,0,965,0,0,0.000,GIS,2.96,57,168.72
BUY,0,0,967,0,0,0.000,GIS,2.94,10,29.40
BUY,0,0,969,0,0,0.000,GIS,2.84,50,142.00
BUY,0,0,970,0,0,0.000,GIS,2.79,26,72.54
BUY,0,0,971,0,0,0.000,GIS,2.73,31,84.63
BUY,0,0,972,0,0,0.000,GIS,2.67,32,85.44
SELL,0,0,973,0,0,0.000,GIS,2.71,22,59.62
BUY,0,0,975,0,0,0.000,GIS,2.65,32,84.80
SELL,0,0,976,0,0,0.000,GIS,2.71,33,89.43
BUY,0,0,977,0,0,0.000,GIS,2.64,37,97.68
BUY,0,0,978,0,0,0.000,GIS,2.63,5,13.15
BUY,0,0,979,0,0,0.000,GIS,2.52,61,153.72
SELL,0,0,980,0,0,0.000,GIS,2.53,5,12.65
SELL,0,0,981,0,0,0.000,GIS,2.60,40,104.00
BUY,0,0,982,0,0,0.000,GIS,2.59,5,12.95
SELL,0,0,983,0,0,0.000,GIS,2.60,5,13.00
BUY,0,0,984,0,0,0.000,GIS,2.59,5,12.95
BUY,0,0,985,0,0,0.000,GIS,2.58,5,12.90
SELL,0,0,986,0,0,0.000,GIS,2.65,39,103.35
SELL,0,0,987,0,0,0.000,GIS,2.71,32,86.72
BUY,0,0,989,0,0,0.000,GIS,2.69,10,26.90
BUY,0,0,990,0,0,0.000,GIS,2.63,32,84.16
BUY,0,0,991,0,0,0.000,GIS,2.58,27,69.66
SELL,0,0,992,0,0,0.000,GIS,2.92,189,551.88
SELL,0,0,993,0,0,0.000,GIS,3.10,87,269.70
BUY,0,0,994,0,0,0.000,GIS,3.07,13,39.91
BUY,0,0,995,0,0,0.000,GIS,2.97,45,133.65
BUY,0,0,996,0,0,0.000,GIS,2.87,47,134.89
SELL,0,0,998,0,0,0.000,GIS,2.91,19,55.29
SELL,0,0,1000,0,0,0.000,GIS,2.99,38,113.62
BUY,0,0,1001,0,0,0.000,GIS,2.95,18,53.10
SELL,0,0,1002,0,0,0.000,GIS,3.02,33,99.66
SELL,0,0,1003,0,0,0.000,GIS,3.09,32,98.88
SELL,0,0,1004,0,0,0.000,GIS,3.12,13,40.56
BUY,0,0,1005,0,0,0.000,GIS,3.09,13,40.17
SELL,0,0,1008,0,0,0.000,GIS,3.18,40,127.20
SELL,0,0,1013,0,0,0.000,GIS,3.28,42,137.76
BUY,0,0,1014,0,0,0.000,GIS,3.24,16,51.84
SELL,0,0,1015,0,0,0.000,GIS,3.30,24,79.20
BUY,0,0,1016,0,0,0.000,GIS,3.26,16,52.16
BUY,0,0,1018,0,0,0.000,GIS,3.23,12,38.76
SELL,0,0,1019,0,0,0.000,GIS,3.33,41,136.53
BUY,0,0,1020,0,0,0.000,GIS,3.29,15,49.35
BUY,0,0,1021,0,0,0.000,GIS,3.22,28,90.16
SELL,0,0,1022,0,0,0.000,GIS,3.27,20,65.40
BUY,0,0,1023,0,0,0.000,GIS,3.24,12,38.88
BUY,0,0,1024,0,0,0.000,GIS,3.19,20,63.80
BUY,0,0,1026,0,0,0.000,GIS,3.15,16,50.40
SELL,0,0,1027,0,0,0.000,GIS,3.19,16,51.04
BUY,0,0,1028,0,0,0.000,GIS,3.16,12,37.92
SELL,0,0,1029,0,0,0.000,GIS,3.20,16,51.20
SELL,0,0,1030,0,0,0.000,GIS,3.22,8,25.76
BUY,0,0,1031,0,0,0.000,GIS,3.20,8,25.60
SELL,0,0,1034,0,0,0.000,GIS,3.23,12,38.76
BUY,0,0,1035,0,0,0.000,GIS,3.20,12,38.40
BUY,0,0,1036,0,0,0.000,GIS,3.18,8,25.44
BUY,0,0,1038,0,0,0.000,GIS,3.12,24,74.88
BUY,0,0,1039,0,0,0.000,GIS,3.04,33,100.32
SELL,0,0,1040,0,0,0.000,GIS,3.08,17,52.36
BUY,0,0,1041,0,0,0.000,GIS,3.05,12,36.60
SELL,0,0,1042,0,0,0.000,GIS,3.08,12,36.96
SELL,0,0,1043,0,0,0.000,GIS,3.15,29,91.35
SELL,0,0,1044,0,0,0.000,GIS,3.21,24,77.04
SELL,0,0,1045,0,0,0.000,GIS,3.30,36,118.80
BUY,0,0,1048,0,0,0.000,GIS,3.24,23,74.52
BUY,0,0,1049,0,0,0.000,GIS,3.17,27,85.59
SELL,0,0,1050,0,0,0.000,GIS,3.21,16,51.36
SELL,0,0,1052,0,0,0.000,GIS,3.31,40,132.40
SELL,0,0,1053,0,0,0.000,GIS,3.41,38,129.58
SELL,0,0,1054,0,0,0.000,GIS,3.43,7,24.01
BUY,0,0,1055,0,0,0.000,GIS,3.41,7,23.87
BUY,0,0,1056,0,0,0.000,GIS,3.39,7,23.73
BUY,0,0,1057,0,0,0.000,GIS,3.32,26,86.32
BUY,0,0,1058,0,0,0.000,GIS,3.26,22,71.72
SELL,0,0,1059,0,0,0.000,GIS,3.36,38,127.68
SELL,0,0,1060,0,0,0.000,GIS,3.43,26,89.18
SELL,0,0,1061,0,0,0.000,GIS,3.52,33,116.16
SELL,0,0,1062,0,0,0.000,GIS,3.54,7,24.78
BUY,0,0,1063,0,0,0.000,GIS,3.47,24,83.28
SELL,0,0,1064,0,0,0.000,GIS,3.51,14,49.14
BUY,0,0,1065,0,0,0.000,GIS,3.46,17,58.82
BUY,0,0,1067,0,0,0.000,GIS,3.40,21,71.40
BUY,0,0,1068,0,0,0.000,GIS,3.38,7,23.66
BUY,0,0,1069,0,0,0.000,GIS,3.26,44,143.44
BUY,0,0,1071,0,0,0.000,GIS,3.22,15,48.30
BUY,0,0,1072,0,0,0.000,GIS,3.17,19,60.23
BUY,0,0,1073,0,0,0.000,GIS,3.13,15,46.95
SELL,0,0,1074,0,0,0.000,GIS,3.15,7,22.05
SELL,0,0,1075,0,0,0.000,GIS,3.20,19,60.80
SELL,0,0,1076,0,0,0.000,GIS,3.28,30,98.40
BUY,0,0,1077,0,0,0.000,GIS,3.26,7,22.82
BUY,0,0,1078,0,0,0.000,GIS,3.24,7,22.68
BUY,0,0,1079,0,0,0.000,GIS,3.22,7,22.54
SELL,0,0,1081,0,0,0.000,GIS,3.30,30,99.00
BUY,0,0,1082,0,0,0.000,GIS,3.20,36,115.20
SELL,0,0,1083,0,0,0.000,GIS,3.28,30,98.40
SELL,0,0,1087,0,0,0.000,GIS,3.32,14,46.48
SELL,0,0,1088,0,0,0.000,GIS,3.38,21,70.98
BUY,0,0,1089,0,0,0.000,GIS,3.35,10,33.50
SELL,0,0,1090,0,0,0.000,GIS,3.41,21,71.61
BUY,0,0,1092,0,0,0.000,GIS,3.35,20,67.00
BUY,0,0,1093,0,0,0.000,GIS,3.22,45,144.90
BUY,0,0,1094,0,0,0.000,GIS,3.20,7,22.40
BUY,0,0,1095,0,0,0.000,GIS,3.15,18,56.70
BUY,0,0,1096,0,0,0.000,GIS,3.10,18,55.80
BUY,0,0,1097,0,0,0.000,GIS,3.03,26,78.78
SELL,0,0,1098,0,0,0.000,GIS,3.10,27,83.70
BUY,0,0,1099,0,0,0.000,GIS,3.08,7,21.56
BUY,0,0,1100,0,0,0.000,GIS,2.90,68,197.20
BUY,0,0,1101,0,0,0.000,GIS,2.76,56,154.56
BUY,0,0,1102,0,0,0.000,GIS,2.59,71,183.89
SELL,0,0,1103,0,0,0.000,GIS,2.64,22,58.08
SELL,0,0,1104,0,0,0.000,GIS,2.83,82,232.06
BUY,0,0,1105,0,0,0.000,GIS,2.71,49,132.79
BUY,0,0,1106,0,0,0.000,GIS,2.65,25,66.25
BUY,0,0,1107,0,0,0.000,GIS,2.42,100,242.00
SELL,0,0,1108,0,0,0.000,GIS,2.51,42,105.42
SELL,0,0,1109,0,0,0.000,GIS,2.60,41,106.60
SELL,0,0,1110,0,0,0.000,GIS,2.77,75,207.75
SELL,0,0,1111,0,0,0.000,GIS,2.83,25,70.75
BUY,0,0,1112,0,0,0.000,GIS,2.81,8,22.48
BUY,0,0,1113,0,0,0.000,GIS,2.73,33,90.09
BUY,0,0,1114,0,0,0.000,GIS,2.70,12,32.40
SELL,0,0,1115,0,0,0.000,GIS,2.76,25,69.00
BUY,0,0,1116,0,0,0.000,GIS,2.73,12,32.76
BUY,0,0,1117,0,0,0.000,GIS,2.69,17,45.73
BUY,0,0,1118,0,0,0.000,GIS,2.63,26,68.38
SELL,0,0,1119,0,0,0.000,GIS,2.68,22,58.96
SELL,0,0,1120,0,0,0.000,GIS,2.71,13,35.23
BUY,0,0,1122,0,0,0.000,GIS,2.65,26,68.90
BUY,0,0,1123,0,0,0.000,GIS,2.59,26,67.34
SELL,0,0,1124,0,0,0.000,GIS,2.63,18,47.34
BUY,0,0,1126,0,0,0.000,GIS,2.61,9,23.49
BUY,0,0,1127,0,0,0.000,GIS,2.59,9,23.31
SELL,0,0,1128,0,0,0.000,GIS,2.64,22,58.08
BUY,0,0,1129,0,0,0.000,GIS,2.62,9,23.58
BUY,0,0,1130,0,0,0.000,GIS,2.58,18,46.44
BUY,0,0,1131,0,0,0.000,GIS,2.54,18,45.72
BUY,0,0,1133,0,0,0.000,GIS,2.52,9,22.68
BUY,0,0,1134,0,0,0.000,GIS,2.42,47,113.74
SELL,0,0,1136,0,0,0.000,GIS,2.49,34,84.66
SELL,0,0,1137,0,0,0.000,GIS,2.58,43,110.94
SELL,0,0,1138,0,0,0.000,GIS,2.65,32,84.80
BUY,0,0,1139,0,0,0.000,GIS,2.58,32,82.56
SELL,0,0,1140,0,0,0.000,GIS,2.64,28,73.92
SELL,0,0,1142,0,0,0.000,GIS,2.71,32,86.72
SELL,0,0,1143,0,0,0.000,GIS,2.78,31,86.18
BUY,0,0,1144,0,0,0.000,GIS,2.76,8,22.08
SELL,0,0,1145,0,0,0.000,GIS,2.81,22,61.82
SELL,0,0,1146,0,0,0.000,GIS,2.83,8,22.64
SELL,0,0,1147,0,0,0.000,GIS,2.86,13,37.18
SELL,0,0,1148,0,0,0.000,GIS,2.89,12,34.68
